Creation Type,Date Of Sleep,Local Time Offset,Sleep Score,BedTime,Sleep Start Time,Wake Up Time,Get Up Time,Total In Bed Duration (msec),Total Sleep Duration (msec),Total REM Sleep Duration (msec),Total Deep Sleep Duration (msec),Total REM Latency Duration (msec),Sleep Quality,Sleep Efficiency,Sleep Continuity,Total Awake Time (msec),Total Unknown Sleep Duration (msec),Total Light Sleep Duration (msec),Total Time to Fall Asleep (msec),Sleep Awakenings,Light Sleep Percentage, Deep Sleep Precentage, Rem Sleep Percentage, Session Type, Session Subtype,Is Simple Session,Sleep Temperature Diff from Baseline,Sleep Temperature Diff Classification,Sleep Analysis
Automatic,2021-08-09,-7.0,69.60906862745098,2021-08-09T09:18:57.000Z,2021-08-09T09:19:27.000Z,2021-08-09T15:41:27.000Z,2021-08-09T15:46:57.000Z,2.328E7,2.025E7,6720000.0,2250000.0,1740000.0,49.0,86.98453608247422,86.0,2670000.0,0.0,1.128E7,30000.0,1.0,55.7037037037037,11.11111111111111,33.18518518518518,Sleep,PrimarySleep,false,-0.0,Available,WAKE|2021-08-09T09:18:57.000Z|2021-08-09T09:19:27.000Z;LIGHT|2021-08-09T09:19:27.000Z|2021-08-09T09:25:27.000Z;DEEP|2021-08-09T09:25:27.000Z|2021-08-09T09:32:57.000Z;WAKE|2021-08-09T09:32:57.000Z|2021-08-09T09:33:27.000Z;LIGHT|2021-08-09T09:33:27.000Z|2021-08-09T09:34:27.000Z;WAKE|2021-08-09T09:34:27.000Z|2021-08-09T09:34:57.000Z;LIGHT|2021-08-09T09:34:57.000Z|2021-08-09T09:35:57.000Z;WAKE|2021-08-09T09:35:57.000Z|2021-08-09T09:37:27.000Z;LIGHT|2021-08-09T09:37:27.000Z|2021-08-09T09:38:57.000Z;WAKE|2021-08-09T09:38:57.000Z|2021-08-09T09:39:57.000Z;LIGHT|2021-08-09T09:39:57.000Z|2021-08-09T09:40:27.000Z;WAKE|2021-08-09T09:40:27.000Z|2021-08-09T09:41:27.000Z;LIGHT|2021-08-09T09:41:27.000Z|2021-08-09T09:44:27.000Z;WAKE|2021-08-09T09:44:27.000Z|2021-08-09T09:44:57.000Z;LIGHT|2021-08-09T09:44:57.000Z|2021-08-09T09:48:27.000Z;REM|2021-08-09T09:48:27.000Z|2021-08-09T10:00:57.000Z;WAKE|2021-08-09T10:00:57.000Z|2021-08-09T10:01:27.000Z;LIGHT|2021-08-09T10:01:27.000Z|2021-08-09T10:09:27.000Z;WAKE|2021-08-09T10:09:27.000Z|2021-08-09T10:11:57.000Z;LIGHT|2021-08-09T10:11:57.000Z|2021-08-09T10:14:57.000Z;WAKE|2021-08-09T10:14:57.000Z|2021-08-09T10:27:27.000Z;LIGHT|2021-08-09T10:27:27.000Z|2021-08-09T10:29:27.000Z;WAKE|2021-08-09T10:29:27.000Z|2021-08-09T10:29:57.000Z;LIGHT|2021-08-09T10:29:57.000Z|2021-08-09T10:41:27.000Z;WAKE|2021-08-09T10:41:27.000Z|2021-08-09T10:41:57.000Z;LIGHT|2021-08-09T10:41:57.000Z|2021-08-09T10:51:57.000Z;DEEP|2021-08-09T10:51:57.000Z|2021-08-09T10:52:57.000Z;WAKE|2021-08-09T10:52:57.000Z|2021-08-09T10:54:27.000Z;LIGHT|2021-08-09T10:54:27.000Z|2021-08-09T10:56:57.000Z;WAKE|2021-08-09T10:56:57.000Z|2021-08-09T10:57:57.000Z;LIGHT|2021-08-09T10:57:57.000Z|2021-08-09T11:04:57.000Z;WAKE|2021-08-09T11:04:57.000Z|2021-08-09T11:05:27.000Z;LIGHT|2021-08-09T11:05:27.000Z|2021-08-09T11:08:27.000Z;WAKE|2021-08-09T11:08:27.000Z|2021-08-09T11:09:27.000Z;LIGHT|2021-08-09T11:09:27.000Z|2021-08-09T11:16:27.000Z;WAKE|2021-08-09T11:16:27.000Z|2021-08-09T11:17:27.000Z;LIGHT|2021-08-09T11:17:27.000Z|2021-08-09T11:19:57.000Z;WAKE|2021-08-09T11:19:57.000Z|2021-08-09T11:20:27.000Z;LIGHT|2021-08-09T11:20:27.000Z|2021-08-09T11:24:27.000Z;REM|2021-08-09T11:24:27.000Z|2021-08-09T11:31:27.000Z;LIGHT|2021-08-09T11:31:27.000Z|2021-08-09T11:33:27.000Z;WAKE|2021-08-09T11:33:27.000Z|2021-08-09T11:33:57.000Z;LIGHT|2021-08-09T11:33:57.000Z|2021-08-09T11:37:57.000Z;WAKE|2021-08-09T11:37:57.000Z|2021-08-09T11:38:57.000Z;LIGHT|2021-08-09T11:38:57.000Z|2021-08-09T11:41:57.000Z;REM|2021-08-09T11:41:57.000Z|2021-08-09T11:42:27.000Z;WAKE|2021-08-09T11:42:27.000Z|2021-08-09T11:43:27.000Z;LIGHT|2021-08-09T11:43:27.000Z|2021-08-09T11:44:27.000Z;REM|2021-08-09T11:44:27.000Z|2021-08-09T12:10:27.000Z;WAKE|2021-08-09T12:10:27.000Z|2021-08-09T12:10:57.000Z;REM|2021-08-09T12:10:57.000Z|2021-08-09T12:12:57.000Z;LIGHT|2021-08-09T12:12:57.000Z|2021-08-09T12:13:57.000Z;REM|2021-08-09T12:13:57.000Z|2021-08-09T12:26:57.000Z;WAKE|2021-08-09T12:26:57.000Z|2021-08-09T12:27:27.000Z;REM|2021-08-09T12:27:27.000Z|2021-08-09T12:28:27.000Z;LIGHT|2021-08-09T12:28:27.000Z|2021-08-09T12:30:57.000Z;WAKE|2021-08-09T12:30:57.000Z|2021-08-09T12:31:27.000Z;LIGHT|2021-08-09T12:31:27.000Z|2021-08-09T12:33:57.000Z;WAKE|2021-08-09T12:33:57.000Z|2021-08-09T12:34:57.000Z;LIGHT|2021-08-09T12:34:57.000Z|2021-08-09T12:46:27.000Z;DEEP|2021-08-09T12:46:27.000Z|2021-08-09T12:52:57.000Z;WAKE|2021-08-09T12:52:57.000Z|2021-08-09T12:53:27.000Z;LIGHT|2021-08-09T12:53:27.000Z|2021-08-09T12:57:57.000Z;DEEP|2021-08-09T12:57:57.000Z|2021-08-09T13:20:27.000Z;WAKE|2021-08-09T13:20:27.000Z|2021-08-09T13:21:27.000Z;LIGHT|2021-08-09T13:21:27.000Z|2021-08-09T13:25:27.000Z;WAKE|2021-08-09T13:25:27.000Z|2021-08-09T13:26:57.000Z;LIGHT|2021-08-09T13:26:57.000Z|2021-08-09T13:35:57.000Z;WAKE|2021-08-09T13:35:57.000Z|2021-08-09T13:36:27.000Z;LIGHT|2021-08-09T13:36:27.000Z|2021-08-09T13:39:57.000Z;WAKE|2021-08-09T13:39:57.000Z|2021-08-09T13:41:27.000Z;LIGHT|2021-08-09T13:41:27.000Z|2021-08-09T13:45:27.000Z;REM|2021-08-09T13:45:27.000Z|2021-08-09T14:09:27.000Z;LIGHT|2021-08-09T14:09:27.000Z|2021-08-09T14:10:57.000Z;REM|2021-08-09T14:10:57.000Z|2021-08-09T14:14:27.000Z;WAKE|2021-08-09T14:14:27.000Z|2021-08-09T14:14:57.000Z;LIGHT|2021-08-09T14:14:57.000Z|2021-08-09T14:17:27.000Z;REM|2021-08-09T14:17:27.000Z|2021-08-09T14:22:57.000Z;LIGHT|2021-08-09T14:22:57.000Z|2021-08-09T14:24:27.000Z;REM|2021-08-09T14:24:27.000Z|2021-08-09T14:25:27.000Z;WAKE|2021-08-09T14:25:27.000Z|2021-08-09T14:25:57.000Z;LIGHT|2021-08-09T14:25:57.000Z|2021-08-09T14:29:27.000Z;WAKE|2021-08-09T14:29:27.000Z|2021-08-09T14:29:57.000Z;LIGHT|2021-08-09T14:29:57.000Z|2021-08-09T14:35:57.000Z;WAKE|2021-08-09T14:35:57.000Z|2021-08-09T14:36:27.000Z;LIGHT|2021-08-09T14:36:27.000Z|2021-08-09T14:56:27.000Z;WAKE|2021-08-09T14:56:27.000Z|2021-08-09T14:56:57.000Z;LIGHT|2021-08-09T14:56:57.000Z|2021-08-09T14:58:57.000Z;WAKE|2021-08-09T14:58:57.000Z|2021-08-09T14:59:27.000Z;LIGHT|2021-08-09T14:59:27.000Z|2021-08-09T14:59:57.000Z;WAKE|2021-08-09T14:59:57.000Z|2021-08-09T15:01:57.000Z;LIGHT|2021-08-09T15:01:57.000Z|2021-08-09T15:05:57.000Z;WAKE|2021-08-09T15:05:57.000Z|2021-08-09T15:06:27.000Z;LIGHT|2021-08-09T15:06:27.000Z|2021-08-09T15:11:27.000Z;WAKE|2021-08-09T15:11:27.000Z|2021-08-09T15:11:57.000Z;LIGHT|2021-08-09T15:11:57.000Z|2021-08-09T15:14:27.000Z;WAKE|2021-08-09T15:14:27.000Z|2021-08-09T15:15:27.000Z;LIGHT|2021-08-09T15:15:27.000Z|2021-08-09T15:24:57.000Z;REM|2021-08-09T15:24:57.000Z|2021-08-09T15:26:57.000Z;WAKE|2021-08-09T15:26:57.000Z|2021-08-09T15:27:27.000Z;REM|2021-08-09T15:27:27.000Z|2021-08-09T15:41:27.000Z;WAKE|2021-08-09T15:41:27.000Z|2021-08-09T15:47:27.000Z;
Automatic,2021-08-08,-7.0,74.34587306001376,2021-08-08T09:39:57.000Z,2021-08-08T09:39:57.000Z,2021-08-08T17:09:27.000Z,2021-08-08T17:14:27.000Z,2.727E7,2.337E7,6960000.0,2340000.0,2190000.0,58.0,85.6985698569857,84.0,3600000.0,0.0,1.407E7,0.0,2.0,60.20539152759948,10.012836970474968,29.781771501925547,Sleep,PrimarySleep,false,0.1,Available,LIGHT|2021-08-08T09:39:57.000Z|2021-08-08T09:47:27.000Z;DEEP|2021-08-08T09:47:27.000Z|2021-08-08T09:58:27.000Z;WAKE|2021-08-08T09:58:27.000Z|2021-08-08T09:59:27.000Z;LIGHT|2021-08-08T09:59:27.000Z|2021-08-08T09:59:57.000Z;WAKE|2021-08-08T09:59:57.000Z|2021-08-08T10:01:57.000Z;LIGHT|2021-08-08T10:01:57.000Z|2021-08-08T10:10:57.000Z;WAKE|2021-08-08T10:10:57.000Z|2021-08-08T10:11:27.000Z;LIGHT|2021-08-08T10:11:27.000Z|2021-08-08T10:14:27.000Z;WAKE|2021-08-08T10:14:27.000Z|2021-08-08T10:14:57.000Z;LIGHT|2021-08-08T10:14:57.000Z|2021-08-08T10:15:57.000Z;WAKE|2021-08-08T10:15:57.000Z|2021-08-08T10:16:27.000Z;REM|2021-08-08T10:16:27.000Z|2021-08-08T10:16:57.000Z;LIGHT|2021-08-08T10:16:57.000Z|2021-08-08T10:17:27.000Z;REM|2021-08-08T10:17:27.000Z|2021-08-08T10:18:57.000Z;WAKE|2021-08-08T10:18:57.000Z|2021-08-08T10:19:57.000Z;REM|2021-08-08T10:19:57.000Z|2021-08-08T10:31:57.000Z;WAKE|2021-08-08T10:31:57.000Z|2021-08-08T10:32:27.000Z;REM|2021-08-08T10:32:27.000Z|2021-08-08T10:34:27.000Z;LIGHT|2021-08-08T10:34:27.000Z|2021-08-08T10:38:57.000Z;WAKE|2021-08-08T10:38:57.000Z|2021-08-08T10:39:27.000Z;LIGHT|2021-08-08T10:39:27.000Z|2021-08-08T10:45:27.000Z;WAKE|2021-08-08T10:45:27.000Z|2021-08-08T10:45:57.000Z;LIGHT|2021-08-08T10:45:57.000Z|2021-08-08T10:51:27.000Z;DEEP|2021-08-08T10:51:27.000Z|2021-08-08T11:09:27.000Z;WAKE|2021-08-08T11:09:27.000Z|2021-08-08T11:09:57.000Z;LIGHT|2021-08-08T11:09:57.000Z|2021-08-08T11:12:27.000Z;WAKE|2021-08-08T11:12:27.000Z|2021-08-08T11:12:57.000Z;LIGHT|2021-08-08T11:12:57.000Z|2021-08-08T11:21:57.000Z;WAKE|2021-08-08T11:21:57.000Z|2021-08-08T11:22:27.000Z;LIGHT|2021-08-08T11:22:27.000Z|2021-08-08T11:26:27.000Z;WAKE|2021-08-08T11:26:27.000Z|2021-08-08T11:30:27.000Z;LIGHT|2021-08-08T11:30:27.000Z|2021-08-08T11:30:57.000Z;WAKE|2021-08-08T11:30:57.000Z|2021-08-08T11:31:27.000Z;LIGHT|2021-08-08T11:31:27.000Z|2021-08-08T11:34:57.000Z;WAKE|2021-08-08T11:34:57.000Z|2021-08-08T11:46:57.000Z;LIGHT|2021-08-08T11:46:57.000Z|2021-08-08T11:48:57.000Z;WAKE|2021-08-08T11:48:57.000Z|2021-08-08T11:50:27.000Z;LIGHT|2021-08-08T11:50:27.000Z|2021-08-08T11:51:27.000Z;WAKE|2021-08-08T11:51:27.000Z|2021-08-08T11:51:57.000Z;LIGHT|2021-08-08T11:51:57.000Z|2021-08-08T11:52:27.000Z;WAKE|2021-08-08T11:52:27.000Z|2021-08-08T11:53:27.000Z;LIGHT|2021-08-08T11:53:27.000Z|2021-08-08T11:54:27.000Z;WAKE|2021-08-08T11:54:27.000Z|2021-08-08T12:00:57.000Z;LIGHT|2021-08-08T12:00:57.000Z|2021-08-08T12:01:57.000Z;WAKE|2021-08-08T12:01:57.000Z|2021-08-08T12:03:27.000Z;LIGHT|2021-08-08T12:03:27.000Z|2021-08-08T12:03:57.000Z;WAKE|2021-08-08T12:03:57.000Z|2021-08-08T12:04:27.000Z;LIGHT|2021-08-08T12:04:27.000Z|2021-08-08T12:06:57.000Z;WAKE|2021-08-08T12:06:57.000Z|2021-08-08T12:07:27.000Z;REM|2021-08-08T12:07:27.000Z|2021-08-08T12:13:57.000Z;WAKE|2021-08-08T12:13:57.000Z|2021-08-08T12:15:57.000Z;LIGHT|2021-08-08T12:15:57.000Z|2021-08-08T12:16:27.000Z;REM|2021-08-08T12:16:27.000Z|2021-08-08T12:16:57.000Z;LIGHT|2021-08-08T12:16:57.000Z|2021-08-08T12:17:27.000Z;REM|2021-08-08T12:17:27.000Z|2021-08-08T12:17:57.000Z;LIGHT|2021-08-08T12:17:57.000Z|2021-08-08T12:21:57.000Z;REM|2021-08-08T12:21:57.000Z|2021-08-08T12:22:57.000Z;LIGHT|2021-08-08T12:22:57.000Z|2021-08-08T12:26:27.000Z;WAKE|2021-08-08T12:26:27.000Z|2021-08-08T12:26:57.000Z;LIGHT|2021-08-08T12:26:57.000Z|2021-08-08T12:32:27.000Z;WAKE|2021-08-08T12:32:27.000Z|2021-08-08T12:32:57.000Z;LIGHT|2021-08-08T12:32:57.000Z|2021-08-08T12:41:27.000Z;WAKE|2021-08-08T12:41:27.000Z|2021-08-08T12:41:57.000Z;LIGHT|2021-08-08T12:41:57.000Z|2021-08-08T12:43:57.000Z;WAKE|2021-08-08T12:43:57.000Z|2021-08-08T12:44:57.000Z;LIGHT|2021-08-08T12:44:57.000Z|2021-08-08T12:56:27.000Z;DEEP|2021-08-08T12:56:27.000Z|2021-08-08T13:06:27.000Z;WAKE|2021-08-08T13:06:27.000Z|2021-08-08T13:06:57.000Z;LIGHT|2021-08-08T13:06:57.000Z|2021-08-08T13:10:27.000Z;WAKE|2021-08-08T13:10:27.000Z|2021-08-08T13:10:57.000Z;LIGHT|2021-08-08T13:10:57.000Z|2021-08-08T13:11:57.000Z;WAKE|2021-08-08T13:11:57.000Z|2021-08-08T13:12:27.000Z;LIGHT|2021-08-08T13:12:27.000Z|2021-08-08T13:15:57.000Z;REM|2021-08-08T13:15:57.000Z|2021-08-08T13:38:57.000Z;WAKE|2021-08-08T13:38:57.000Z|2021-08-08T13:39:27.000Z;REM|2021-08-08T13:39:27.000Z|2021-08-08T13:56:57.000Z;WAKE|2021-08-08T13:56:57.000Z|2021-08-08T13:57:27.000Z;REM|2021-08-08T13:57:27.000Z|2021-08-08T14:04:57.000Z;WAKE|2021-08-08T14:04:57.000Z|2021-08-08T14:05:27.000Z;REM|2021-08-08T14:05:27.000Z|2021-08-08T14:09:27.000Z;WAKE|2021-08-08T14:09:27.000Z|2021-08-08T14:09:57.000Z;REM|2021-08-08T14:09:57.000Z|2021-08-08T14:10:27.000Z;LIGHT|2021-08-08T14:10:27.000Z|2021-08-08T14:11:27.000Z;REM|2021-08-08T14:11:27.000Z|2021-08-08T14:11:57.000Z;WAKE|2021-08-08T14:11:57.000Z|2021-08-08T14:12:27.000Z;LIGHT|2021-08-08T14:12:27.000Z|2021-08-08T14:22:57.000Z;WAKE|2021-08-08T14:22:57.000Z|2021-08-08T14:23:27.000Z;LIGHT|2021-08-08T14:23:27.000Z|2021-08-08T14:27:27.000Z;WAKE|2021-08-08T14:27:27.000Z|2021-08-08T14:27:57.000Z;LIGHT|2021-08-08T14:27:57.000Z|2021-08-08T14:31:27.000Z;WAKE|2021-08-08T14:31:27.000Z|2021-08-08T14:32:27.000Z;LIGHT|2021-08-08T14:32:27.000Z|2021-08-08T14:36:57.000Z;WAKE|2021-08-08T14:36:57.000Z|2021-08-08T14:37:27.000Z;LIGHT|2021-08-08T14:37:27.000Z|2021-08-08T14:59:57.000Z;WAKE|2021-08-08T14:59:57.000Z|2021-08-08T15:00:57.000Z;LIGHT|2021-08-08T15:00:57.000Z|2021-08-08T15:03:27.000Z;WAKE|2021-08-08T15:03:27.000Z|2021-08-08T15:03:57.000Z;LIGHT|2021-08-08T15:03:57.000Z|2021-08-08T15:14:27.000Z;WAKE|2021-08-08T15:14:27.000Z|2021-08-08T15:14:57.000Z;LIGHT|2021-08-08T15:14:57.000Z|2021-08-08T15:17:57.000Z;REM|2021-08-08T15:17:57.000Z|2021-08-08T15:20:27.000Z;WAKE|2021-08-08T15:20:27.000Z|2021-08-08T15:20:57.000Z;REM|2021-08-08T15:20:57.000Z|2021-08-08T15:39:57.000Z;WAKE|2021-08-08T15:39:57.000Z|2021-08-08T15:40:27.000Z;REM|2021-08-08T15:40:27.000Z|2021-08-08T15:47:27.000Z;WAKE|2021-08-08T15:47:27.000Z|2021-08-08T15:48:27.000Z;LIGHT|2021-08-08T15:48:27.000Z|2021-08-08T15:50:27.000Z;REM|2021-08-08T15:50:27.000Z|2021-08-08T15:53:27.000Z;WAKE|2021-08-08T15:53:27.000Z|2021-08-08T15:53:57.000Z;LIGHT|2021-08-08T15:53:57.000Z|2021-08-08T15:54:27.000Z;WAKE|2021-08-08T15:54:27.000Z|2021-08-08T15:54:57.000Z;LIGHT|2021-08-08T15:54:57.000Z|2021-08-08T15:57:57.000Z;WAKE|2021-08-08T15:57:57.000Z|2021-08-08T15:58:57.000Z;LIGHT|2021-08-08T15:58:57.000Z|2021-08-08T16:05:57.000Z;WAKE|2021-08-08T16:05:57.000Z|2021-08-08T16:06:27.000Z;LIGHT|2021-08-08T16:06:27.000Z|2021-08-08T16:14:27.000Z;WAKE|2021-08-08T16:14:27.000Z|2021-08-08T16:14:57.000Z;LIGHT|2021-08-08T16:14:57.000Z|2021-08-08T16:18:57.000Z;WAKE|2021-08-08T16:18:57.000Z|2021-08-08T16:19:27.000Z;LIGHT|2021-08-08T16:19:27.000Z|2021-08-08T16:35:57.000Z;WAKE|2021-08-08T16:35:57.000Z|2021-08-08T16:36:27.000Z;LIGHT|2021-08-08T16:36:27.000Z|2021-08-08T16:41:27.000Z;WAKE|2021-08-08T16:41:27.000Z|2021-08-08T16:42:57.000Z;LIGHT|2021-08-08T16:42:57.000Z|2021-08-08T16:50:57.000Z;WAKE|2021-08-08T16:50:57.000Z|2021-08-08T16:51:27.000Z;LIGHT|2021-08-08T16:51:27.000Z|2021-08-08T16:57:27.000Z;WAKE|2021-08-08T16:57:27.000Z|2021-08-08T16:58:57.000Z;LIGHT|2021-08-08T16:58:57.000Z|2021-08-08T17:00:27.000Z;WAKE|2021-08-08T17:00:27.000Z|2021-08-08T17:00:57.000Z;LIGHT|2021-08-08T17:00:57.000Z|2021-08-08T17:02:27.000Z;REM|2021-08-08T17:02:27.000Z|2021-08-08T17:09:27.000Z;WAKE|2021-08-08T17:09:27.000Z|2021-08-08T17:14:57.000Z;
Automatic,2021-08-07,-7.0,36.029758875560404,2021-08-07T09:59:08.000Z,2021-08-07T09:59:08.000Z,2021-08-07T14:21:08.000Z,2021-08-07T15:00:38.000Z,1.809E7,1.251E7,4020000.0,3120000.0,2880000.0,21.0,69.1542288557214,74.0,3210000.0,0.0,5370000.0,0.0,2.0,42.92565947242206,24.940047961630697,32.13429256594724,Sleep,PrimarySleep,false,0.1,Available,LIGHT|2021-08-07T09:59:08.000Z|2021-08-07T10:01:38.000Z;DEEP|2021-08-07T10:01:38.000Z|2021-08-07T10:22:38.000Z;WAKE|2021-08-07T10:22:38.000Z|2021-08-07T10:47:08.000Z;REM|2021-08-07T10:47:08.000Z|2021-08-07T11:06:38.000Z;WAKE|2021-08-07T11:06:38.000Z|2021-08-07T11:07:08.000Z;REM|2021-08-07T11:07:08.000Z|2021-08-07T11:08:38.000Z;WAKE|2021-08-07T11:08:38.000Z|2021-08-07T11:09:08.000Z;LIGHT|2021-08-07T11:09:08.000Z|2021-08-07T11:14:38.000Z;WAKE|2021-08-07T11:14:38.000Z|2021-08-07T11:16:08.000Z;LIGHT|2021-08-07T11:16:08.000Z|2021-08-07T11:19:38.000Z;WAKE|2021-08-07T11:19:38.000Z|2021-08-07T11:20:08.000Z;LIGHT|2021-08-07T11:20:08.000Z|2021-08-07T11:22:08.000Z;WAKE|2021-08-07T11:22:08.000Z|2021-08-07T11:22:38.000Z;LIGHT|2021-08-07T11:22:38.000Z|2021-08-07T11:29:08.000Z;DEEP|2021-08-07T11:29:08.000Z|2021-08-07T11:31:38.000Z;LIGHT|2021-08-07T11:31:38.000Z|2021-08-07T11:32:08.000Z;DEEP|2021-08-07T11:32:08.000Z|2021-08-07T11:52:08.000Z;WAKE|2021-08-07T11:52:08.000Z|2021-08-07T11:53:08.000Z;LIGHT|2021-08-07T11:53:08.000Z|2021-08-07T11:53:38.000Z;WAKE|2021-08-07T11:53:38.000Z|2021-08-07T11:56:38.000Z;LIGHT|2021-08-07T11:56:38.000Z|2021-08-07T11:58:08.000Z;WAKE|2021-08-07T11:58:08.000Z|2021-08-07T11:58:38.000Z;LIGHT|2021-08-07T11:58:38.000Z|2021-08-07T12:02:38.000Z;WAKE|2021-08-07T12:02:38.000Z|2021-08-07T12:03:38.000Z;LIGHT|2021-08-07T12:03:38.000Z|2021-08-07T12:07:08.000Z;WAKE|2021-08-07T12:07:08.000Z|2021-08-07T12:08:38.000Z;LIGHT|2021-08-07T12:08:38.000Z|2021-08-07T12:09:38.000Z;WAKE|2021-08-07T12:09:38.000Z|2021-08-07T12:11:08.000Z;LIGHT|2021-08-07T12:11:08.000Z|2021-08-07T12:14:38.000Z;WAKE|2021-08-07T12:14:38.000Z|2021-08-07T12:16:08.000Z;LIGHT|2021-08-07T12:16:08.000Z|2021-08-07T12:20:08.000Z;WAKE|2021-08-07T12:20:08.000Z|2021-08-07T12:20:38.000Z;LIGHT|2021-08-07T12:20:38.000Z|2021-08-07T12:26:08.000Z;WAKE|2021-08-07T12:26:08.000Z|2021-08-07T12:27:38.000Z;LIGHT|2021-08-07T12:27:38.000Z|2021-08-07T12:29:08.000Z;WAKE|2021-08-07T12:29:08.000Z|2021-08-07T12:35:08.000Z;LIGHT|2021-08-07T12:35:08.000Z|2021-08-07T12:37:38.000Z;REM|2021-08-07T12:37:38.000Z|2021-08-07T12:46:38.000Z;WAKE|2021-08-07T12:46:38.000Z|2021-08-07T12:47:08.000Z;REM|2021-08-07T12:47:08.000Z|2021-08-07T12:53:38.000Z;WAKE|2021-08-07T12:53:38.000Z|2021-08-07T12:54:08.000Z;REM|2021-08-07T12:54:08.000Z|2021-08-07T13:01:08.000Z;WAKE|2021-08-07T13:01:08.000Z|2021-08-07T13:01:38.000Z;REM|2021-08-07T13:01:38.000Z|2021-08-07T13:08:08.000Z;LIGHT|2021-08-07T13:08:08.000Z|2021-08-07T13:08:38.000Z;REM|2021-08-07T13:08:38.000Z|2021-08-07T13:10:38.000Z;WAKE|2021-08-07T13:10:38.000Z|2021-08-07T13:11:08.000Z;REM|2021-08-07T13:11:08.000Z|2021-08-07T13:11:38.000Z;LIGHT|2021-08-07T13:11:38.000Z|2021-08-07T13:12:08.000Z;REM|2021-08-07T13:12:08.000Z|2021-08-07T13:13:08.000Z;WAKE|2021-08-07T13:13:08.000Z|2021-08-07T13:13:38.000Z;LIGHT|2021-08-07T13:13:38.000Z|2021-08-07T13:14:38.000Z;WAKE|2021-08-07T13:14:38.000Z|2021-08-07T13:15:08.000Z;LIGHT|2021-08-07T13:15:08.000Z|2021-08-07T13:20:38.000Z;WAKE|2021-08-07T13:20:38.000Z|2021-08-07T13:21:08.000Z;LIGHT|2021-08-07T13:21:08.000Z|2021-08-07T13:35:38.000Z;DEEP|2021-08-07T13:35:38.000Z|2021-08-07T13:42:08.000Z;LIGHT|2021-08-07T13:42:08.000Z|2021-08-07T13:49:38.000Z;DEEP|2021-08-07T13:49:38.000Z|2021-08-07T13:51:38.000Z;WAKE|2021-08-07T13:51:38.000Z|2021-08-07T13:52:08.000Z;LIGHT|2021-08-07T13:52:08.000Z|2021-08-07T13:56:08.000Z;WAKE|2021-08-07T13:56:08.000Z|2021-08-07T13:56:38.000Z;LIGHT|2021-08-07T13:56:38.000Z|2021-08-07T13:57:08.000Z;WAKE|2021-08-07T13:57:08.000Z|2021-08-07T14:00:08.000Z;LIGHT|2021-08-07T14:00:08.000Z|2021-08-07T14:07:38.000Z;REM|2021-08-07T14:07:38.000Z|2021-08-07T14:21:08.000Z;WAKE|2021-08-07T14:21:08.000Z|2021-08-07T15:01:08.000Z;
